Date,Visitor/Neutral,PTS,Home/Neutral,PTS
"Sun, Mar 20, 2011",BKN,92,WAS,98
"Mon, Mar 21, 2011",SAC,92,CHI,132
"Mon, Mar 21, 2011",ORL,97,CLE,86
"Mon, Mar 21, 2011",TOR,90,DEN,123
"Mon, Mar 21, 2011",UTA,85,MEM,103
"Mon, Mar 21, 2011",IND,102,BKN,98
"Mon, Mar 21, 2011",BOS,96,NYK,86
"Mon, Mar 21, 2011",GSW,96,SAS,111
"Tue, Mar 22, 2011",CHI,114,ATL,81
"Tue, Mar 22, 2011",PHX,137,LAL,139
"Tue, Mar 22, 2011",WAS,76,POR,111
"Wed, Mar 23, 2011",MEM,90,BOS,87
"Wed, Mar 23, 2011",IND,111,CHA,88
"Wed, Mar 23, 2011",BKN,98,CLE,94
"Wed, Mar 23, 2011",SAS,112,DEN,115
"Wed, Mar 23, 2011",MIA,100,DET,94
"Wed, Mar 23, 2011",GSW,112,HOU,131
"Wed, Mar 23, 2011",WAS,119,LAC,127
"Wed, Mar 23, 2011",SAC,97,MIL,90
"Wed, Mar 23, 2011",ORL,111,NYK,99
"Wed, Mar 23, 2011",UTA,94,OKC,106
"Wed, Mar 23, 2011",ATL,100,PHI,105
"Wed, Mar 23, 2011",TOR,106,PHX,114
"Thu, Mar 24, 2011",MIN,96,DAL,104
"Thu, Mar 24, 2011",NOH,121,UTA,117
"Fri, Mar 25, 2011",CHA,83,BOS,81
"Fri, Mar 25, 2011",MEM,96,CHI,99
"Fri, Mar 25, 2011",DET,91,CLE,97
"Fri, Mar 25, 2011",WAS,94,DEN,114
"Fri, Mar 25, 2011",TOR,100,GSW,138
"Fri, Mar 25, 2011",SAC,110,IND,93
"Fri, Mar 25, 2011",LAC,104,LAL,112
"Fri, Mar 25, 2011",PHI,99,MIA,111
"Fri, Mar 25, 2011",MIL,102,NYK,96
"Fri, Mar 25, 2011",MIN,103,OKC,111
"Fri, Mar 25, 2011",BKN,85,ORL,95
"Fri, Mar 25, 2011",NOH,106,PHX,100
"Fri, Mar 25, 2011",SAS,96,POR,98
"Sat, Mar 26, 2011",BKN,87,ATL,98
"Sat, Mar 26, 2011",NYK,106,CHA,114
"Sat, Mar 26, 2011",IND,88,DET,100
"Sat, Mar 26, 2011",TOR,90,LAC,94
"Sat, Mar 26, 2011",CHI,95,MIL,87
"Sat, Mar 26, 2011",DAL,94,UTA,77
"Sun, Mar 27, 2011",ATL,99,CLE,83
"Sun, Mar 27, 2011",WAS,104,GSW,114
"Sun, Mar 27, 2011",NOH,84,LAL,102
"Sun, Mar 27, 2011",SAS,104,MEM,111
"Sun, Mar 27, 2011",HOU,119,MIA,125
"Sun, Mar 27, 2011",BOS,85,MIN,82
"Sun, Mar 27, 2011",POR,90,OKC,99
"Sun, Mar 27, 2011",SAC,114,PHI,111
"Sun, Mar 27, 2011",DAL,91,PHX,83
"Mon, Mar 28, 2011",MIL,86,CHA,87
"Mon, Mar 28, 2011",PHI,97,CHI,85
"Mon, Mar 28, 2011",BOS,100,IND,107
"Mon, Mar 28, 2011",ORL,106,NYK,113
"Mon, Mar 28, 2011",POR,100,SAS,92
"Mon, Mar 28, 2011",WAS,100,UTA,95
"Tue, Mar 29, 2011",MIA,90,CLE,102
"Tue, Mar 29, 2011",HOU,112,BKN,87
"Tue, Mar 29, 2011",GSW,114,OKC,115
"Tue, Mar 29, 2011",PHX,113,SAC,116
"Wed, Mar 30, 2011",ORL,82,ATL,85
"Wed, Mar 30, 2011",CLE,97,CHA,98
"Wed, Mar 30, 2011",SAC,90,DEN,104
"Wed, Mar 30, 2011",DET,101,IND,111
"Wed, Mar 30, 2011",DAL,106,LAC,100
"Wed, Mar 30, 2011",GSW,91,MEM,110
"Wed, Mar 30, 2011",CHI,108,MIN,91
"Wed, Mar 30, 2011",POR,91,NOH,95
"Wed, Mar 30, 2011",BKN,116,NYK,120
"Wed, Mar 30, 2011",HOU,97,PHI,108
"Wed, Mar 30, 2011",OKC,116,PHX,98
"Wed, Mar 30, 2011",MIL,104,TOR,98
"Wed, Mar 30, 2011",MIA,123,WAS,107
"Thu, Mar 31, 2011",DAL,82,LAL,110
"Thu, Mar 31, 2011",BOS,107,SAS,97
"Fri, Apr 1, 2011",BOS,83,ATL,88
"Fri, Apr 1, 2011",CHI,101,DET,96
"Fri, Apr 1, 2011",SAS,114,HOU,119
"Fri, Apr 1, 2011",MIL,88,IND,89
"Fri, Apr 1, 2011",MIA,111,MIN,92
"Fri, Apr 1, 2011",MEM,93,NOH,81
"Fri, Apr 1, 2011",CHA,77,ORL,89
"Fri, Apr 1, 2011",BKN,90,PHI,115
"Fri, Apr 1, 2011",LAC,98,PHX,111
"Fri, Apr 1, 2011",OKC,91,POR,98
"Fri, Apr 1, 2011",DEN,99,SAC,90
"Fri, Apr 1, 2011",LAL,96,UTA,85
"Fri, Apr 1, 2011",CLE,107,WAS,115
"Sat, Apr 2, 2011",TOR,106,CHI,113
"Sat, Apr 2, 2011",DAL,92,GSW,99
"Sat, Apr 2, 2011",OKC,92,LAC,98
"Sat, Apr 2, 2011",MIN,89,MEM,106
"Sat, Apr 2, 2011",PHI,87,MIL,93
"Sun, Apr 3, 2011",DET,90,BOS,101
"Sun, Apr 3, 2011",WAS,97,CHA,91
"Sun, Apr 3, 2011",ATL,109,HOU,114
"Sun, Apr 3, 2011",DEN,95,LAL,90
"Sun, Apr 3, 2011",MIA,108,BKN,94
"Sun, Apr 3, 2011",IND,96,NOH,108
"Sun, Apr 3, 2011",CLE,107,NYK,123
"Sun, Apr 3, 2011",DAL,96,POR,104
"Sun, Apr 3, 2011",UTA,97,SAC,106
"Sun, Apr 3, 2011",PHX,97,SAS,114
"Sun, Apr 3, 2011",ORL,98,TOR,102
"Tue, Apr 5, 2011",SAS,97,ATL,90
"Tue, Apr 5, 2011",PHI,82,BOS,99
"Tue, Apr 5, 2011",PHX,94,CHI,97
"Tue, Apr 5, 2011",CHA,89,CLE,99
"Tue, Apr 5, 2011",OKC,101,DEN,94
"Tue, Apr 5, 2011",SAC,104,HOU,101
"Tue, Apr 5, 2011",UTA,86,LAL,85
"Tue, Apr 5, 2011",LAC,82,MEM,81
"Tue, Apr 5, 2011",MIN,105,BKN,107
"Tue, Apr 5, 2011",TOR,118,NYK,131
"Tue, Apr 5, 2011",MIL,72,ORL,78
"Tue, Apr 5, 2011",GSW,108,POR,87
"Tue, Apr 5, 2011",DET,105,WAS,107
"Wed, Apr 6, 2011",ORL,111,CHA,102
"Wed, Apr 6, 2011",DEN,104,DAL,96
"Wed, Apr 6, 2011",BKN,109,DET,116
"Wed, Apr 6, 2011",LAL,87,GSW,95
"Wed, Apr 6, 2011",WAS,112,IND,136
"Wed, Apr 6, 2011",MIL,90,MIA,85
"Wed, Apr 6, 2011",PHX,108,MIN,98
"Wed, Apr 6, 2011",HOU,93,NOH,101
"Wed, Apr 6, 2011",LAC,108,OKC,112
"Wed, Apr 6, 2011",NYK,97,PHI,92
"Wed, Apr 6, 2011",SAC,92,SAS,124
"Wed, Apr 6, 2011",CLE,104,TOR,96
"Thu, Apr 7, 2011",BOS,81,CHI,97
"Thu, Apr 7, 2011",POR,98,UTA,87
"Fri, Apr 8, 2011",WAS,88,BOS,104
"Fri, Apr 8, 2011",CHI,93,CLE,82
"Fri, Apr 8, 2011",LAC,96,DAL,107
"Fri, Apr 8, 2011",MIL,100,DET,110
"Fri, Apr 8, 2011",ATL,102,IND,114
"Fri, Apr 8, 2011",SAC,96,MEM,101
"Fri, Apr 8, 2011",CHA,103,MIA,112
"Fri, Apr 8, 2011",NYK,116,BKN,93
"Fri, Apr 8, 2011",PHX,97,NOH,109
"Fri, Apr 8, 2011",DEN,89,OKC,104
"Fri, Apr 8, 2011",TOR,93,PHI,98
"Fri, Apr 8, 2011",LAL,86,POR,93
"Sat, Apr 9, 2011",MIN,106,DEN,130
"Sat, Apr 9, 2011",LAC,78,HOU,99
"Sat, Apr 9, 2011",CLE,101,MIL,108
"Sat, Apr 9, 2011",UTA,102,SAS,111
"Sat, Apr 9, 2011",ATL,83,WAS,115
"Sun, Apr 10, 2011",DET,112,CHA,101
"Sun, Apr 10, 2011",PHX,90,DAL,115
"Sun, Apr 10, 2011",SAC,104,GSW,103
"Sun, Apr 10, 2011",NYK,110,IND,109
"Sun, Apr 10, 2011",OKC,120,LAL,106
"Sun, Apr 10, 2011",NOH,89,MEM,111
"Sun, Apr 10, 2011",BOS,77,MIA,100
"Sun, Apr 10, 2011",CHI,102,ORL,99
"Sun, Apr 10, 2011",BKN,92,TOR,99
"Mon, Apr 11, 2011",MIA,98,ATL,90
"Mon, Apr 11, 2011",GSW,111,DEN,134
"Mon, Apr 11, 2011",CLE,110,DET,101
"Mon, Apr 11, 2011",DAL,98,HOU,91
"Mon, Apr 11, 2011",TOR,86,MIL,93
"Mon, Apr 11, 2011",CHA,105,BKN,103
"Mon, Apr 11, 2011",UTA,90,NOH,78
"Mon, Apr 11, 2011",ORL,95,PHI,85
"Mon, Apr 11, 2011",MIN,127,PHX,135
"Mon, Apr 11, 2011",OKC,120,SAC,112
"Mon, Apr 11, 2011",BOS,94,WAS,95
"Tue, Apr 12, 2011",SAS,93,LAL,102
"Tue, Apr 12, 2011",CHI,103,NYK,90
"Tue, Apr 12, 2011",MEM,89,POR,102
"Wed, Apr 13, 2011",NYK,102,BOS,112
"Wed, Apr 13, 2011",ATL,85,CHA,96
"Wed, Apr 13, 2011",BKN,92,CHI,97
"Wed, Apr 13, 2011",WAS,93,CLE,100
"Wed, Apr 13, 2011",NOH,89,DAL,121
"Wed, Apr 13, 2011",POR,86,GSW,110
"Wed, Apr 13, 2011",MEM,103,LAC,110
"Wed, Apr 13, 2011",HOU,121,MIN,102
"Wed, Apr 13, 2011",MIL,110,OKC,106
"Wed, Apr 13, 2011",IND,74,ORL,92
"Wed, Apr 13, 2011",DET,104,PHI,100
"Wed, Apr 13, 2011",SAS,103,PHX,106
"Wed, Apr 13, 2011",LAL,116,SAC,108
"Wed, Apr 13, 2011",MIA,97,TOR,79
"Wed, Apr 13, 2011",DEN,103,UTA,107
