Date,Visitor/Neutral,PTS,Home/Neutral,PTS.1
"Sat, Jan 23, 2010",MIN,94,MIL,127
"Sat, Jan 23, 2010",GSW,103,PHX,112
"Sat, Jan 23, 2010",BKN,83,UTA,116
"Sun, Jan 24, 2010",DAL,128,NYK,78
"Sun, Jan 24, 2010",LAL,105,TOR,106
"Sun, Jan 24, 2010",LAC,92,WAS,78
"Mon, Jan 25, 2010",LAC,89,BOS,95
"Mon, Jan 25, 2010",CHA,93,DEN,104
"Mon, Jan 25, 2010",ATL,102,HOU,95
"Mon, Jan 25, 2010",ORL,94,MEM,99
"Mon, Jan 25, 2010",CLE,92,MIA,91
"Mon, Jan 25, 2010",IND,109,PHI,98
"Mon, Jan 25, 2010",NOH,98,POR,97
"Mon, Jan 25, 2010",CHI,98,SAS,93
"Mon, Jan 25, 2010",PHX,115,UTA,124
"Tue, Jan 26, 2010",MIL,107,DAL,108
"Tue, Jan 26, 2010",MIN,105,NYK,132
"Tue, Jan 26, 2010",CHA,114,PHX,109
"Tue, Jan 26, 2010",GSW,96,SAC,99
"Tue, Jan 26, 2010",LAL,115,WAS,103
"Wed, Jan 27, 2010",MIN,95,CLE,109
"Wed, Jan 27, 2010",MEM,99,DET,93
"Wed, Jan 27, 2010",NOH,123,GSW,110
"Wed, Jan 27, 2010",DEN,97,HOU,92
"Wed, Jan 27, 2010",LAL,118,IND,96
"Wed, Jan 27, 2010",PHI,88,MIL,91
"Wed, Jan 27, 2010",LAC,87,BKN,103
"Wed, Jan 27, 2010",CHI,96,OKC,86
"Wed, Jan 27, 2010",UTA,106,POR,95
"Wed, Jan 27, 2010",ATL,90,SAS,105
"Wed, Jan 27, 2010",MIA,103,TOR,111
"Thu, Jan 28, 2010",TOR,106,NYK,104
"Thu, Jan 28, 2010",BOS,94,ORL,96
"Thu, Jan 28, 2010",DAL,106,PHX,112
"Fri, Jan 29, 2010",BOS,91,ATL,100
"Fri, Jan 29, 2010",MIA,92,DET,65
"Fri, Jan 29, 2010",CHA,121,GSW,110
"Fri, Jan 29, 2010",POR,100,HOU,104
"Fri, Jan 29, 2010",CLE,94,IND,73
"Fri, Jan 29, 2010",LAC,97,MIN,111
"Fri, Jan 29, 2010",WAS,81,BKN,79
"Fri, Jan 29, 2010",CHI,108,NOH,106
"Fri, Jan 29, 2010",DEN,84,OKC,101
"Fri, Jan 29, 2010",LAL,99,PHI,91
"Fri, Jan 29, 2010",MEM,97,SAS,104
"Fri, Jan 29, 2010",SAC,94,UTA,101
"Sat, Jan 30, 2010",POR,114,DAL,112
"Sat, Jan 30, 2010",NOH,109,MEM,102
"Sat, Jan 30, 2010",MIA,84,MIL,95
"Sat, Jan 30, 2010",ATL,86,ORL,104
"Sat, Jan 30, 2010",CHA,103,SAC,96
"Sat, Jan 30, 2010",NYK,96,WAS,106
"Sun, Jan 31, 2010",LAL,90,BOS,89
"Sun, Jan 31, 2010",LAC,89,CLE,114
"Sun, Jan 31, 2010",ORL,91,DET,86
"Sun, Jan 31, 2010",PHX,115,HOU,111
"Sun, Jan 31, 2010",NYK,91,MIN,112
"Sun, Jan 31, 2010",PHI,83,BKN,79
"Sun, Jan 31, 2010",GSW,104,OKC,112
"Sun, Jan 31, 2010",DEN,103,SAS,89
"Sun, Jan 31, 2010",IND,102,TOR,117
"Mon, Feb 1, 2010",SAC,109,DEN,112
"Mon, Feb 1, 2010",LAL,93,MEM,95
"Mon, Feb 1, 2010",MIL,97,MIA,81
"Mon, Feb 1, 2010",PHX,109,NOH,100
"Mon, Feb 1, 2010",CHA,79,POR,98
"Mon, Feb 1, 2010",DAL,92,UTA,104
"Mon, Feb 1, 2010",BOS,99,WAS,88
"Tue, Feb 2, 2010",LAC,90,CHI,82
"Tue, Feb 2, 2010",MEM,89,CLE,105
"Tue, Feb 2, 2010",GSW,97,HOU,119
"Tue, Feb 2, 2010",TOR,115,IND,130
"Tue, Feb 2, 2010",DET,97,BKN,93
"Tue, Feb 2, 2010",ATL,99,OKC,106
"Tue, Feb 2, 2010",MIL,82,ORL,99
"Wed, Feb 3, 2010",LAC,97,ATL,103
"Wed, Feb 3, 2010",MIA,102,BOS,107
"Wed, Feb 3, 2010",GSW,101,DAL,110
"Wed, Feb 3, 2010",PHX,109,DEN,97
"Wed, Feb 3, 2010",CHA,97,LAL,99
"Wed, Feb 3, 2010",OKC,103,NOH,99
"Wed, Feb 3, 2010",WAS,85,NYK,107
"Wed, Feb 3, 2010",CHI,103,PHI,106
"Wed, Feb 3, 2010",SAS,115,SAC,113
"Wed, Feb 3, 2010",BKN,99,TOR,108
"Wed, Feb 3, 2010",POR,105,UTA,118
"Thu, Feb 4, 2010",MIA,86,CLE,102
"Thu, Feb 4, 2010",SAS,93,POR,96
"Fri, Feb 5, 2010",CHI,81,ATL,91
"Fri, Feb 5, 2010",BKN,87,BOS,96
"Fri, Feb 5, 2010",MIN,117,DAL,108
"Fri, Feb 5, 2010",DET,83,IND,107
"Fri, Feb 5, 2010",DEN,126,LAL,113
"Fri, Feb 5, 2010",HOU,101,MEM,83
"Fri, Feb 5, 2010",PHI,101,NOH,94
"Fri, Feb 5, 2010",MIL,114,NYK,107
"Fri, Feb 5, 2010",WAS,92,ORL,91
"Fri, Feb 5, 2010",PHX,114,SAC,102
"Sat, Feb 6, 2010",NOH,104,CHA,99
"Sat, Feb 6, 2010",MIA,91,CHI,95
"Sat, Feb 6, 2010",NYK,106,CLE,113
"Sat, Feb 6, 2010",BKN,92,DET,99
"Sat, Feb 6, 2010",OKC,104,GSW,95
"Sat, Feb 6, 2010",PHI,102,HOU,95
"Sat, Feb 6, 2010",SAS,98,LAC,81
"Sat, Feb 6, 2010",IND,81,MIL,93
"Sat, Feb 6, 2010",MEM,102,MIN,109
"Sat, Feb 6, 2010",LAL,99,POR,82
"Sat, Feb 6, 2010",DEN,106,UTA,116
"Sun, Feb 7, 2010",ORL,96,BOS,89
"Sun, Feb 7, 2010",SAC,104,TOR,115
"Mon, Feb 8, 2010",DAL,127,GSW,117
"Mon, Feb 8, 2010",SAS,89,LAL,101
"Mon, Feb 8, 2010",NOH,117,ORL,123
"Tue, Feb 9, 2010",WAS,92,CHA,94
"Tue, Feb 9, 2010",BKN,97,CLE,104
"Tue, Feb 9, 2010",DAL,91,DEN,127
"Tue, Feb 9, 2010",CHI,109,IND,101
"Tue, Feb 9, 2010",UTA,109,LAC,99
"Tue, Feb 9, 2010",ATL,108,MEM,94
"Tue, Feb 9, 2010",HOU,66,MIA,99
"Tue, Feb 9, 2010",DET,93,MIL,81
"Tue, Feb 9, 2010",SAC,118,NYK,114
"Tue, Feb 9, 2010",MIN,97,PHI,119
"Tue, Feb 9, 2010",OKC,89,POR,77
"Wed, Feb 10, 2010",MIA,94,ATL,76
"Wed, Feb 10, 2010",ORL,107,CHI,87
"Wed, Feb 10, 2010",SAC,103,DET,97
"Wed, Feb 10, 2010",LAC,102,GSW,132
"Wed, Feb 10, 2010",CHA,93,MIN,92
"Wed, Feb 10, 2010",MIL,97,BKN,77
"Wed, Feb 10, 2010",BOS,85,NOH,93
"Wed, Feb 10, 2010",POR,108,PHX,101
"Wed, Feb 10, 2010",PHI,93,TOR,104
"Wed, Feb 10, 2010",LAL,96,UTA,81
"Thu, Feb 11, 2010",ORL,106,CLE,115
"Thu, Feb 11, 2010",SAS,111,DEN,92
"Tue, Feb 16, 2010",BKN,103,CHA,94
"Tue, Feb 16, 2010",NYK,85,CHI,118
"Tue, Feb 16, 2010",MIN,85,DET,108
"Tue, Feb 16, 2010",UTA,104,HOU,95
"Tue, Feb 16, 2010",GSW,94,LAL,104
"Tue, Feb 16, 2010",PHX,109,MEM,95
"Tue, Feb 16, 2010",DAL,86,OKC,99
"Tue, Feb 16, 2010",MIA,105,PHI,78
"Tue, Feb 16, 2010",LAC,87,POR,109
"Tue, Feb 16, 2010",BOS,95,SAC,92
"Wed, Feb 17, 2010",PHX,97,DAL,107
"Wed, Feb 17, 2010",SAC,98,GSW,130
"Wed, Feb 17, 2010",SAS,90,IND,87
"Wed, Feb 17, 2010",ATL,110,LAC,92
"Wed, Feb 17, 2010",HOU,127,MIL,99
"Wed, Feb 17, 2010",MIA,87,BKN,84
"Wed, Feb 17, 2010",UTA,98,NOH,90
"Wed, Feb 17, 2010",CHI,115,NYK,109
"Wed, Feb 17, 2010",DET,91,ORL,116
"Wed, Feb 17, 2010",MEM,109,TOR,102
"Wed, Feb 17, 2010",MIN,99,WAS,108
"Thu, Feb 18, 2010",DEN,118,CLE,116
"Thu, Feb 18, 2010",BOS,87,LAL,86
"Fri, Feb 19, 2010",CLE,93,CHA,110
"Fri, Feb 19, 2010",MIL,91,DET,85
"Fri, Feb 19, 2010",UTA,100,GSW,89
"Fri, Feb 19, 2010",MIA,100,MEM,87
"Fri, Feb 19, 2010",CHI,100,MIN,94
"Fri, Feb 19, 2010",TOR,106,BKN,89
"Fri, Feb 19, 2010",IND,101,NOH,107
"Fri, Feb 19, 2010",DAL,95,ORL,85
"Fri, Feb 19, 2010",SAS,94,PHI,106
"Fri, Feb 19, 2010",ATL,80,PHX,88
"Fri, Feb 19, 2010",BOS,96,POR,76
"Fri, Feb 19, 2010",DEN,97,WAS,107
"Sat, Feb 20, 2010",PHI,90,CHI,122
"Sat, Feb 20, 2010",MIA,91,DAL,97
"Sat, Feb 20, 2010",IND,125,HOU,115
"Sat, Feb 20, 2010",SAC,89,LAC,99
"Sat, Feb 20, 2010",CHA,88,MIL,93
"Sat, Feb 20, 2010",OKC,121,NYK,118
"Sat, Feb 20, 2010",WAS,104,TOR,109
"Sun, Feb 21, 2010",BOS,105,DEN,114
"Sun, Feb 21, 2010",SAS,101,DET,109
"Sun, Feb 21, 2010",ATL,104,GSW,108
"Sun, Feb 21, 2010",OKC,109,MIN,107
"Sun, Feb 21, 2010",MEM,104,BKN,94
"Sun, Feb 21, 2010",HOU,94,NOH,102
"Sun, Feb 21, 2010",CLE,95,ORL,101
"Sun, Feb 21, 2010",SAC,88,PHX,104
"Sun, Feb 21, 2010",UTA,93,POR,89
"Mon, Feb 22, 2010",IND,82,DAL,91
"Mon, Feb 22, 2010",CHA,94,LAC,98
"Mon, Feb 22, 2010",MIL,83,NYK,67
"Mon, Feb 22, 2010",ATL,105,UTA,100
"Mon, Feb 22, 2010",CHI,95,WAS,101
"Tue, Feb 23, 2010",NYK,106,BOS,110
"Tue, Feb 23, 2010",NOH,95,CLE,105
"Tue, Feb 23, 2010",PHI,110,GSW,102
"Tue, Feb 23, 2010",LAL,99,MEM,98
"Tue, Feb 23, 2010",MIN,91,MIA,88
"Tue, Feb 23, 2010",POR,102,BKN,93
"Tue, Feb 23, 2010",PHX,104,OKC,102
"Tue, Feb 23, 2010",DET,101,SAC,89
"Wed, Feb 24, 2010",MIN,92,ATL,98
"Wed, Feb 24, 2010",IND,110,CHI,120
"Wed, Feb 24, 2010",LAL,96,DAL,101
"Wed, Feb 24, 2010",ORL,110,HOU,92
"Wed, Feb 24, 2010",DET,91,LAC,97
"Wed, Feb 24, 2010",NOH,95,MIL,115
"Wed, Feb 24, 2010",PHI,95,PHX,106
"Wed, Feb 24, 2010",OKC,87,SAS,95
"Wed, Feb 24, 2010",POR,101,TOR,87
"Wed, Feb 24, 2010",CHA,93,UTA,102
"Wed, Feb 24, 2010",MEM,99,WAS,94
"Thu, Feb 25, 2010",CLE,108,BOS,88
"Thu, Feb 25, 2010",DEN,127,GSW,112
"Thu, Feb 25, 2010",MIL,112,IND,110
"Fri, Feb 26, 2010",DAL,111,ATL,103
"Fri, Feb 26, 2010",POR,111,CHI,115
"Fri, Feb 26, 2010",DET,102,DEN,107
"Fri, Feb 26, 2010",SAS,104,HOU,109
"Fri, Feb 26, 2010",PHI,90,LAL,99
"Fri, Feb 26, 2010",CHA,93,MEM,89
"Fri, Feb 26, 2010",ORL,93,NOH,100
"Fri, Feb 26, 2010",MIN,92,OKC,109
"Fri, Feb 26, 2010",LAC,112,PHX,125
"Fri, Feb 26, 2010",UTA,99,SAC,103
"Fri, Feb 26, 2010",CLE,126,TOR,118
"Fri, Feb 26, 2010",NYK,118,WAS,116
"Sat, Feb 27, 2010",BKN,104,BOS,96
"Sat, Feb 27, 2010",DET,88,GSW,95
"Sat, Feb 27, 2010",CHI,90,IND,100
"Sat, Feb 27, 2010",MIL,94,MIA,71
"Sat, Feb 27, 2010",POR,110,MIN,91
"Sat, Feb 27, 2010",MEM,120,NYK,109
"Sat, Feb 27, 2010",HOU,110,UTA,133
"Sun, Feb 28, 2010",MIL,102,ATL,106
"Sun, Feb 28, 2010",NOH,100,DAL,108
"Sun, Feb 28, 2010",DEN,89,LAL,95
"Sun, Feb 28, 2010",WAS,89,BKN,85
"Sun, Feb 28, 2010",TOR,99,OKC,119
"Sun, Feb 28, 2010",MIA,80,ORL,96
"Sun, Feb 28, 2010",LAC,92,SAC,97
"Sun, Feb 28, 2010",PHX,110,SAS,113
"Mon, Mar 1, 2010",DAL,89,CHA,84
"Mon, Mar 1, 2010",ATL,116,CHI,92
"Mon, Mar 1, 2010",NYK,93,CLE,124
"Mon, Mar 1, 2010",TOR,92,HOU,116
"Mon, Mar 1, 2010",UTA,104,LAC,108
"Mon, Mar 1, 2010",POR,103,MEM,93
"Mon, Mar 1, 2010",SAS,106,NOH,92
"Mon, Mar 1, 2010",ORL,126,PHI,105
"Mon, Mar 1, 2010",DEN,85,PHX,101
"Tue, Mar 2, 2010",BOS,105,DET,100
"Tue, Mar 2, 2010",IND,99,LAL,122
"Tue, Mar 2, 2010",GSW,106,MIA,110
"Tue, Mar 2, 2010",SAC,107,OKC,113
"Wed, Mar 3, 2010",PHI,93,ATL,112
"Wed, Mar 3, 2010",CHA,80,BOS,104
"Wed, Mar 3, 2010",MIN,109,DAL,112
"Wed, Mar 3, 2010",OKC,90,DEN,119
"Wed, Mar 3, 2010",SAC,84,HOU,81
"Wed, Mar 3, 2010",PHX,127,LAC,101
"Wed, Mar 3, 2010",WAS,87,MIL,100
"Wed, Mar 3, 2010",CLE,111,BKN,92
"Wed, Mar 3, 2010",MEM,104,NOH,100
"Wed, Mar 3, 2010",DET,104,NYK,128
"Wed, Mar 3, 2010",GSW,90,ORL,117
"Wed, Mar 3, 2010",IND,79,POR,102
"Thu, Mar 4, 2010",MEM,105,CHI,96
"Thu, Mar 4, 2010",LAL,111,MIA,114
"Thu, Mar 4, 2010",UTA,116,PHX,108
"Fri, Mar 5, 2010",GSW,122,ATL,127
"Fri, Mar 5, 2010",LAL,83,CHA,98
"Fri, Mar 5, 2010",DET,92,CLE,99
"Fri, Mar 5, 2010",SAC,100,DAL,108
"Fri, Mar 5, 2010",IND,114,DEN,122
"Fri, Mar 5, 2010",OKC,104,LAC,87
"Fri, Mar 5, 2010",ORL,97,BKN,87
"Fri, Mar 5, 2010",BOS,96,PHI,86
"Fri, Mar 5, 2010",NOH,91,SAS,102
"Fri, Mar 5, 2010",NYK,96,TOR,102
"Fri, Mar 5, 2010",MIL,102,WAS,74
"Sat, Mar 6, 2010",GSW,90,CHA,101
"Sat, Mar 6, 2010",DAL,122,CHI,116
"Sat, Mar 6, 2010",SAS,102,MEM,92
"Sat, Mar 6, 2010",ATL,94,MIA,100
"Sat, Mar 6, 2010",CLE,85,MIL,92
"Sat, Mar 6, 2010",HOU,112,MIN,98
"Sat, Mar 6, 2010",BKN,113,NYK,93
"Sat, Mar 6, 2010",IND,105,PHX,113
"Sat, Mar 6, 2010",LAC,85,UTA,107
"Sun, Mar 7, 2010",WAS,83,BOS,86
"Sun, Mar 7, 2010",POR,106,DEN,118
"Sun, Mar 7, 2010",HOU,107,DET,110
"Sun, Mar 7, 2010",LAL,94,ORL,96
"Sun, Mar 7, 2010",OKC,108,SAC,102
"Sun, Mar 7, 2010",PHI,114,TOR,101
"Mon, Mar 8, 2010",SAS,95,CLE,97
"Mon, Mar 8, 2010",BKN,101,MEM,107
"Mon, Mar 8, 2010",DAL,125,MIN,112
"Mon, Mar 8, 2010",GSW,131,NOH,135
"Mon, Mar 8, 2010",ATL,98,NYK,99
"Tue, Mar 9, 2010",MIA,78,CHA,83
"Tue, Mar 9, 2010",UTA,132,CHI,108
"Tue, Mar 9, 2010",PHI,96,IND,107
"Tue, Mar 9, 2010",TOR,107,LAL,109
"Tue, Mar 9, 2010",BOS,84,MIL,86
"Tue, Mar 9, 2010",LAC,87,ORL,113
"Tue, Mar 9, 2010",SAC,81,POR,88
"Tue, Mar 9, 2010",HOU,96,WAS,88
"Wed, Mar 10, 2010",MEM,111,BOS,91
"Wed, Mar 10, 2010",BKN,87,DAL,96
"Wed, Mar 10, 2010",UTA,115,DET,104
"Wed, Mar 10, 2010",LAC,97,MIA,108
"Wed, Mar 10, 2010",DEN,110,MIN,102
"Wed, Mar 10, 2010",NOH,83,OKC,98
"Wed, Mar 10, 2010",CHA,102,PHI,87
"Wed, Mar 10, 2010",TOR,90,SAC,113
"Wed, Mar 10, 2010",NYK,87,SAS,97
"Thu, Mar 11, 2010",POR,110,GSW,105
"Thu, Mar 11, 2010",CHI,82,ORL,111
"Thu, Mar 11, 2010",ATL,105,WAS,99
"Fri, Mar 12, 2010",IND,103,BOS,122
"Fri, Mar 12, 2010",LAC,98,CHA,106
"Fri, Mar 12, 2010",WAS,87,DET,101
"Fri, Mar 12, 2010",NYK,112,MEM,119
"Fri, Mar 12, 2010",CHI,95,MIA,108
"Fri, Mar 12, 2010",UTA,87,MIL,95
"Fri, Mar 12, 2010",SAS,103,MIN,85
"Fri, Mar 12, 2010",DEN,102,NOH,95
"Fri, Mar 12, 2010",BKN,102,OKC,104
"Fri, Mar 12, 2010",CLE,100,PHI,95
"Fri, Mar 12, 2010",LAL,102,PHX,96
"Fri, Mar 12, 2010",POR,110,SAC,94
"Sat, Mar 13, 2010",DET,99,ATL,112
"Sat, Mar 13, 2010",NYK,128,DAL,94
"Sat, Mar 13, 2010",TOR,112,GSW,124
"Sat, Mar 13, 2010",BKN,108,HOU,116
"Sat, Mar 13, 2010",DEN,125,MEM,108
"Sat, Mar 13, 2010",LAC,88,SAS,118
"Sat, Mar 13, 2010",ORL,109,WAS,95
"Sun, Mar 14, 2010",BOS,93,CLE,104
"Sun, Mar 14, 2010",PHI,91,MIA,104
"Sun, Mar 14, 2010",IND,94,MIL,98
"Sun, Mar 14, 2010",UTA,111,OKC,119
"Sun, Mar 14, 2010",CHA,96,ORL,89
"Sun, Mar 14, 2010",NOH,106,PHX,120
"Sun, Mar 14, 2010",TOR,98,POR,109
"Sun, Mar 14, 2010",MIN,100,SAC,114
"Mon, Mar 15, 2010",DET,93,BOS,119
"Mon, Mar 15, 2010",LAL,124,GSW,121
"Mon, Mar 15, 2010",DEN,123,HOU,125
"Mon, Mar 15, 2010",NOH,108,LAC,100
"Mon, Mar 15, 2010",NYK,94,PHI,84
"Mon, Mar 15, 2010",WAS,89,UTA,112
"Tue, Mar 16, 2010",WAS,87,DEN,97
"Tue, Mar 16, 2010",CLE,113,DET,101
"Tue, Mar 16, 2010",CHA,94,IND,99
"Tue, Mar 16, 2010",CHI,97,MEM,104
"Tue, Mar 16, 2010",SAS,88,MIA,76
"Tue, Mar 16, 2010",ATL,108,BKN,84
"Tue, Mar 16, 2010",MIN,114,PHX,152
"Tue, Mar 16, 2010",LAL,106,SAC,99
"Wed, Mar 17, 2010",NYK,97,BOS,109
"Wed, Mar 17, 2010",OKC,92,CHA,100
"Wed, Mar 17, 2010",IND,94,CLE,99
"Wed, Mar 17, 2010",CHI,106,DAL,113
"Wed, Mar 17, 2010",NOH,121,GSW,131
"Wed, Mar 17, 2010",MEM,94,HOU,107
"Wed, Mar 17, 2010",MIL,93,LAC,101
"Wed, Mar 17, 2010",SAS,84,ORL,110
"Wed, Mar 17, 2010",BKN,97,PHI,108
"Wed, Mar 17, 2010",ATL,105,TOR,106
"Wed, Mar 17, 2010",MIN,100,UTA,122
"Thu, Mar 18, 2010",NOH,80,DEN,93
"Thu, Mar 18, 2010",ORL,108,MIA,102
"Fri, Mar 19, 2010",CHA,92,ATL,93
"Fri, Mar 19, 2010",CLE,92,CHI,85
"Fri, Mar 19, 2010",BOS,94,HOU,87
"Fri, Mar 19, 2010",DET,102,IND,106
"Fri, Mar 19, 2010",MIN,96,LAL,104
"Fri, Mar 19, 2010",PHI,88,NYK,92
"Fri, Mar 19, 2010",UTA,100,PHX,110
"Fri, Mar 19, 2010",WAS,74,POR,76
"Fri, Mar 19, 2010",MIL,114,SAC,108
"Fri, Mar 19, 2010",GSW,116,SAS,147
"Fri, Mar 19, 2010",OKC,115,TOR,89
"Sat, Mar 20, 2010",BOS,102,DAL,93
"Sat, Mar 20, 2010",MIL,102,DEN,97
"Sat, Mar 20, 2010",GSW,107,MEM,123
"Sat, Mar 20, 2010",CHA,71,MIA,77
"Sat, Mar 20, 2010",TOR,100,BKN,90
"Sat, Mar 20, 2010",CHI,98,PHI,84
"Sat, Mar 20, 2010",NOH,86,UTA,106
"Sun, Mar 21, 2010",SAS,114,ATL,119
"Sun, Mar 21, 2010",DET,79,CLE,104
"Sun, Mar 21, 2010",OKC,101,IND,121
"Sun, Mar 21, 2010",SAC,102,LAC,89
"Sun, Mar 21, 2010",WAS,92,LAL,99
"Sun, Mar 21, 2010",HOU,116,NYK,112
"Sun, Mar 21, 2010",POR,87,PHX,93
"Mon, Mar 22, 2010",HOU,88,CHI,98
"Mon, Mar 22, 2010",PHX,133,GSW,131
"Mon, Mar 22, 2010",ATL,95,MIL,98
"Mon, Mar 22, 2010",TOR,106,MIN,100
"Mon, Mar 22, 2010",MIA,99,BKN,89
"Mon, Mar 22, 2010",DAL,99,NOH,115
"Mon, Mar 22, 2010",SAS,99,OKC,96
"Mon, Mar 22, 2010",ORL,109,PHI,93
"Mon, Mar 22, 2010",MEM,102,SAC,85
"Mon, Mar 22, 2010",BOS,97,UTA,110
"Tue, Mar 23, 2010",LAC,96,DAL,106
"Tue, Mar 23, 2010",IND,98,DET,83
"Tue, Mar 23, 2010",DEN,104,NYK,109
"Tue, Mar 23, 2010",CHA,95,WAS,86
"Wed, Mar 24, 2010",ORL,84,ATL,86
"Wed, Mar 24, 2010",DEN,99,BOS,113
"Wed, Mar 24, 2010",MIN,95,CHA,108
"Wed, Mar 24, 2010",MEM,110,GSW,128
"Wed, Mar 24, 2010",WAS,82,IND,99
"Wed, Mar 24, 2010",PHI,101,MIL,86
"Wed, Mar 24, 2010",SAC,79,BKN,93
"Wed, Mar 24, 2010",CLE,105,NOH,92
"Wed, Mar 24, 2010",HOU,104,OKC,122
"Wed, Mar 24, 2010",LAL,92,SAS,83
"Wed, Mar 24, 2010",UTA,113,TOR,87
"Thu, Mar 25, 2010",MIA,103,CHI,74
"Thu, Mar 25, 2010",LAC,99,HOU,93
"Thu, Mar 25, 2010",DAL,89,POR,101
"Fri, Mar 26, 2010",SAC,86,BOS,94
"Fri, Mar 26, 2010",WAS,96,CHA,107
"Fri, Mar 26, 2010",UTA,106,IND,122
"Fri, Mar 26, 2010",MIA,87,MIL,74
"Fri, Mar 26, 2010",DET,110,BKN,118
"Fri, Mar 26, 2010",LAL,75,OKC,91
"Fri, Mar 26, 2010",MIN,97,ORL,106
"Fri, Mar 26, 2010",ATL,98,PHI,105
"Fri, Mar 26, 2010",NYK,96,PHX,132
"Fri, Mar 26, 2010",CLE,97,SAS,102
"Fri, Mar 26, 2010",DEN,97,TOR,96
"Sat, Mar 27, 2010",BKN,83,CHI,106
"Sat, Mar 27, 2010",DAL,111,GSW,90
"Sat, Mar 27, 2010",LAL,109,HOU,101
"Sat, Mar 27, 2010",POR,112,NOH,101
"Sat, Mar 27, 2010",UTA,103,WAS,87
"Sun, Mar 28, 2010",IND,84,ATL,94
"Sun, Mar 28, 2010",SAS,94,BOS,73
"Sun, Mar 28, 2010",SAC,90,CLE,97
"Sun, Mar 28, 2010",CHI,110,DET,103
"Sun, Mar 28, 2010",GSW,121,LAC,103
"Sun, Mar 28, 2010",TOR,94,MIA,97
"Sun, Mar 28, 2010",MEM,103,MIL,108
"Sun, Mar 28, 2010",PHX,111,MIN,105
"Sun, Mar 28, 2010",POR,92,OKC,87
"Sun, Mar 28, 2010",DEN,97,ORL,103
"Mon, Mar 29, 2010",TOR,103,CHA,101
"Mon, Mar 29, 2010",DEN,93,DAL,109
"Mon, Mar 29, 2010",SAS,84,BKN,90
"Mon, Mar 29, 2010",LAL,100,NOH,108
"Mon, Mar 29, 2010",NYK,98,UTA,103
"Tue, Mar 30, 2010",PHX,111,CHI,105
"Tue, Mar 30, 2010",WAS,94,HOU,98
"Tue, Mar 30, 2010",SAC,95,IND,102
"Tue, Mar 30, 2010",LAC,89,MIL,107
"Tue, Mar 30, 2010",OKC,111,PHI,93
"Wed, Mar 31, 2010",LAL,92,ATL,109
"Wed, Mar 31, 2010",OKC,109,BOS,104
"Wed, Mar 31, 2010",PHI,84,CHA,103
"Wed, Mar 31, 2010",MIL,98,CLE,101
"Wed, Mar 31, 2010",MIA,98,DET,81
"Wed, Mar 31, 2010",DAL,106,MEM,102
"Wed, Mar 31, 2010",SAC,99,MIN,108
"Wed, Mar 31, 2010",PHX,116,BKN,105
"Wed, Mar 31, 2010",WAS,96,NOH,91
"Wed, Mar 31, 2010",NYK,90,POR,118
"Wed, Mar 31, 2010",HOU,102,SAS,119
"Wed, Mar 31, 2010",LAC,92,TOR,114
"Wed, Mar 31, 2010",GSW,104,UTA,128
"Thu, Apr 1, 2010",ORL,97,DAL,82
"Thu, Apr 1, 2010",POR,92,DEN,109
"Fri, Apr 2, 2010",HOU,119,BOS,114
"Fri, Apr 2, 2010",MIL,86,CHA,87
"Fri, Apr 2, 2010",ATL,88,CLE,93
"Fri, Apr 2, 2010",PHX,109,DET,94
"Fri, Apr 2, 2010",NYK,117,GSW,128
"Fri, Apr 2, 2010",MIA,105,IND,96
"Fri, Apr 2, 2010",UTA,92,LAL,106
"Fri, Apr 2, 2010",NOH,96,MEM,107
"Fri, Apr 2, 2010",ORL,100,SAS,112
"Fri, Apr 2, 2010",CHI,95,WAS,87
"Sat, Apr 3, 2010",DET,85,ATL,91
"Sat, Apr 3, 2010",CHA,88,CHI,96
"Sat, Apr 3, 2010",OKC,121,DAL,116
"Sat, Apr 3, 2010",LAC,90,DEN,98
"Sat, Apr 3, 2010",PHX,98,MIL,107
"Sat, Apr 3, 2010",MIA,97,MIN,84
"Sat, Apr 3, 2010",NOH,87,BKN,115
"Sat, Apr 3, 2010",TOR,128,PHI,123
"Sat, Apr 3, 2010",POR,98,SAC,87
"Sun, Apr 4, 2010",CLE,113,BOS,117
"Sun, Apr 4, 2010",HOU,102,IND,133
"Sun, Apr 4, 2010",NYK,113,LAC,107
"Sun, Apr 4, 2010",SAS,100,LAL,81
"Sun, Apr 4, 2010",MIN,108,OKC,116
"Sun, Apr 4, 2010",MEM,92,ORL,107
"Sun, Apr 4, 2010",GSW,113,TOR,112
"Sun, Apr 4, 2010",BKN,99,WAS,109
"Tue, Apr 6, 2010",ATL,100,CHA,109
"Tue, Apr 6, 2010",MIL,79,CHI,74
"Tue, Apr 6, 2010",TOR,101,CLE,113
"Tue, Apr 6, 2010",HOU,113,MEM,103
"Tue, Apr 6, 2010",BOS,101,NYK,104
"Tue, Apr 6, 2010",DET,124,PHI,103
"Tue, Apr 6, 2010",SAS,95,SAC,86
"Tue, Apr 6, 2010",OKC,139,UTA,140
"Tue, Apr 6, 2010",GSW,94,WAS,112
"Wed, Apr 7, 2010",MEM,84,DAL,110
"Wed, Apr 7, 2010",ATL,88,DET,90
"Wed, Apr 7, 2010",UTA,96,HOU,113
"Wed, Apr 7, 2010",NYK,105,IND,113
"Wed, Apr 7, 2010",POR,93,LAC,85
"Wed, Apr 7, 2010",PHI,95,MIA,99
